Well,Depth,Pore,GR,SP,CAL,K,TH,U,DEN,AC,CN,PERM,STA,Lithcore,Lithdebris,Faces
TZ127,4364.762,13.812999999999999,10.999274197262162,13.28708266666663,8.487,1.758,11.519,3.301,2.5669999999999997,69.501,13.385,1.217,S1K3,5.0,5.0,
TZ127,4364.832,11.382,10.800011682744065,11.611024000000022,8.482000000000001,1.558,9.972000000000001,3.077,2.559,67.99600000000001,12.808,1.838,S1K3,5.0,5.0,
TZ127,4364.9220000000005,10.841,10.548170899937626,12.552076666666657,8.472000000000001,1.328,8.355,2.8089999999999997,2.5469999999999997,66.336,11.998,7.374,S1K3,5.0,5.0,
TZ127,4365.232,8.426,10.97206237147251,12.69807999999999,8.437999999999999,0.929,7.085,2.998,2.516,66.156,10.604000000000001,30.041999999999998,S1K3,2.0,5.0,
TZ127,4365.3820000000005,9.387,10.606062501751055,9.193186,8.464,0.862,7.024,3.154,2.537,65.253,10.264000000000001,23.364,S1K3,2.0,5.0,
TZ127,4366.072,11.205,10.866899632237155,11.664813333333358,8.516,2.369,12.852,2.148,2.6489999999999996,69.153,12.559000000000001,0.8,S1K3,5.0,5.0,
TZ127,4366.142,13.075,10.394516554389796,12.770410000000034,8.517000000000001,2.6069999999999998,13.665999999999999,1.8230000000000002,2.642,68.914,12.689,0.7979999999999999,S1K3,2.0,5.0,
TZ127,4366.232,13.707,9.747195341162143,12.55870666666667,8.519,2.839,14.345,1.5319999999999998,2.6319999999999997,68.49600000000001,12.866,0.35200000000000004,S1K3,2.0,5.0,
TZ127,4366.302,12.943,9.33611035139059,11.833609333333314,8.523,2.821,14.265999999999998,1.534,2.62,68.046,13.205,0.956,S1K3,2.0,5.0,
TZ127,4368.602,12.59,11.168591397965985,11.568216666666665,8.62,2.22,16.261,2.205,2.577,73.01,13.821,1.75,S1K3,5.0,5.0,
TZ127,4368.682,11.41,10.254638080168336,10.590721999999998,8.621,2.273,16.006,2.169,2.582,70.567,14.519,1.579,S1K3,5.0,5.0,
TZ127,4368.792,12.126,9.368152211550841,11.545694666666652,8.618,2.334,15.697000000000001,2.1180000000000003,2.6010000000000004,67.78699999999999,15.677999999999999,1.2790000000000001,S1K3,5.0,5.0,
TZ127,4368.812,10.466,9.262944046591219,10.477087333333332,8.618,2.342,15.610999999999999,2.101,2.6060000000000003,67.388,15.86,1.227,S1K3,5.0,5.0,
TZ127,4368.912,7.007000000000001,8.87883156215753,7.148850000000026,8.613999999999999,2.372,14.864,1.989,2.628,65.695,16.576,1.004,S1K3,5.0,5.0,
TZ127,4368.962,7.803999999999999,8.838301598053366,7.907602666666661,8.613999999999999,2.355,14.214,1.9069999999999998,2.637,65.313,16.515,0.982,S1K3,5.0,5.0,
TZ127,4369.896,11.460999999999999,9.872005163590014,11.401875333333304,8.497,3.0610000000000004,10.642000000000001,2.753,2.5580000000000003,69.308,16.003,1.911,S1K3,4.0,4.0,
TZ127,4370.096,13.43,10.551795805940735,12.902262000000032,8.476,2.437,10.703,2.7430000000000003,2.532,68.82600000000001,15.107000000000001,4.149,S1K3,4.0,3.0,
TZ127,4370.1359999999995,13.165999999999999,10.819328315249553,13.034753111111172,8.476,2.28,10.699000000000002,2.7430000000000003,2.53,69.081,14.767999999999999,4.805,S1K3,4.0,3.0,
TZ127,4370.736,14.168,12.204679823721778,14.487618111111157,8.488,2.0909999999999997,14.038,2.266,2.574,73.829,16.594,2.573,S1K3,2.0,3.0,
TZ127,4370.816,14.958,11.49852928032612,13.431199333333328,8.486,2.079,14.005999999999998,2.252,2.595,73.006,16.971,2.1430000000000002,S1K3,2.0,3.0,
TZ127,4371.126,5.539,8.435246539236303,6.117301333333402,8.481,2.055,13.357999999999999,2.338,2.637,66.57,16.486,1.129,S1K3,3.0,5.0,
TZ127,4371.585999999999,4.575,9.021009608569099,6.260371333333406,8.495,2.07,10.515,2.986,2.62,65.563,11.767999999999999,1.7409999999999999,S1K3,3.0,5.0,
TZ127,4371.835999999999,9.802,8.335228791244345,8.992232666666657,8.493,2.319,11.380999999999998,3.1210000000000004,2.6260000000000003,65.113,12.350999999999999,1.35,S1K3,5.0,5.0,
TZ127,4371.956,8.897,7.940351450579904,8.37571399999995,8.488999999999999,2.381,11.754000000000001,3.1069999999999998,2.635,64.775,12.657,1.104,S1K3,5.0,5.0,
TZ127,4372.056,6.472,7.770663094380309,7.861103333333301,8.481,2.431,12.059000000000001,3.049,2.6430000000000002,64.788,12.925999999999998,0.9329999999999999,S1K3,5.0,6.0,
TZ127,4372.166,7.782,7.626827614853276,7.579545333333352,8.47,2.475,12.342,3.0210000000000004,2.6510000000000002,64.903,13.359000000000002,0.68,S1K3,5.0,6.0,
TZ127,4372.266,5.931,7.345202756755794,6.815920142857186,8.466000000000001,2.6260000000000003,13.097000000000001,2.772,2.659,64.695,14.024000000000001,0.5529999999999999,S1K3,5.0,6.0,
TZ127,4374.138,11.149000000000001,8.581416287709057,10.211112,8.48,2.65,13.949000000000002,1.4669999999999999,2.597,64.41199999999999,13.158,1.6540000000000001,S1K3,6.0,2.0,
TZ127,4374.248,10.633,9.146780892773844,9.774834666666662,8.477,2.55,13.683,1.228,2.573,64.83,13.120999999999999,2.066,S1K3,6.0,2.0,
TZ127,4374.358,14.062000000000001,9.910270827470534,8.414076666666645,8.472999999999999,2.364,12.720999999999998,1.3119999999999998,2.543,65.76,13.470999999999998,3.0410000000000004,S1K3,6.0,2.0,
TZ127,4374.448,14.177999999999999,10.473245307020331,12.777994000000012,8.472000000000001,2.126,11.530999999999999,1.505,2.52,66.468,13.82,3.77,S1K3,6.0,2.0,
TZ127,4374.498,14.844000000000001,10.71227173800259,13.60231800000002,8.471,1.9780000000000002,10.822000000000001,1.611,2.508,66.736,13.966,4.788,S1K3,6.0,2.0,
TZ127,4374.538,14.914000000000001,10.890578017610467,11.359145999999994,8.472000000000001,1.8430000000000002,10.166,1.7080000000000002,2.498,66.926,14.091,5.612,S1K3,6.0,2.0,
TZ127,4374.718,14.306,10.787382526827106,12.639244666666658,8.472000000000001,1.569,9.138,1.7730000000000001,2.489,66.132,13.318,15.482000000000001,S1K3,6.0,2.0,
TZ127,4374.808,9.675,10.49489090927805,9.591584666666666,8.472999999999999,1.5819999999999999,9.266,1.7109999999999999,2.502,65.38600000000001,12.663,15.035,S1K3,6.0,2.0,
TZ127,4375.058,5.372999999999999,9.751270849130682,6.365936666666633,8.478,1.781,10.51,1.3519999999999999,2.56,64.217,11.269,5.7589999999999995,S1K3,6.0,5.0,
TZ127,4375.178,5.603,9.924622687167977,8.177352666666643,8.481,1.87,11.29,1.2309999999999999,2.571,64.961,11.083,4.0569999999999995,S1K3,6.0,5.0,
TZ127,4375.518,12.842,11.005993833278861,12.518176666666712,8.482999999999999,1.855,11.456,1.382,2.522,67.67,12.652999999999999,5.165,S1K3,,5.0,
TZ127,4375.5779999999995,13.392000000000001,11.079416688348587,12.250360666666694,8.48,1.834,11.337,1.423,2.517,67.816,12.99,5.67,S1K3,,5.0,
TZ127,4375.6179999999995,11.748,11.118737752231118,12.013547333333356,8.479,1.819,11.251,1.4509999999999998,2.515,67.888,13.209000000000001,6.013,S1K3,,5.0,
TZ127,4375.698,12.856,11.23088208204136,12.487141333333362,8.475,1.78,11.014000000000001,1.526,2.515,68.044,13.352,6.483,S1K3,,5.0,
TZ127,4375.938,13.567,11.818285925630867,13.28934600000002,8.474,1.695,10.422,1.632,2.504,68.922,12.908,7.732,S1K3,,5.0,
TZ127,4376.008,15.15,12.077775162250116,14.195091111111116,8.476,1.672,10.259,1.615,2.492,69.43,12.853,8.499,S1K3,,5.0,
TZ122,4196.8,4.72,8.988757016605524,10.548665999999999,10.232999999999999,2.061,14.597999999999999,2.032,2.67,67.803,14.267999999999999,0.64,S1K1,5.0,5.0,2.0
TZ122,4197.71,5.19,15.79204230051961,6.25720561111121,10.292,1.827,15.106,1.354,2.6839999999999997,82.729,14.302999999999999,0.425,S1K1,5.0,5.0,2.0
TZ122,4198.68,5.3,14.543187106401787,7.432232355555595,10.465,1.9969999999999999,13.235999999999999,1.868,2.641,80.535,13.706,0.968,S1K1,5.0,5.0,2.0
TZ122,4199.31,8.48,13.802352657715328,9.495455822222215,10.63,2.059,14.002,1.976,2.66,78.11,14.780999999999999,0.728,S1K1,1.0,5.0,2.0
TZ122,4199.58,5.29,13.287756641199305,8.204903833333379,10.673,1.954,12.812999999999999,1.9340000000000002,2.668,76.256,16.227999999999998,0.7929999999999999,S1K1,5.0,5.0,2.0
TZ122,4200.05,4.29,11.385409329684006,6.53107933333334,10.700999999999999,1.5530000000000002,11.155,2.103,2.569,70.435,14.193,3.22,S1K1,5.0,2.0,2.0
TZ122,4200.36,8.31,11.915231631642104,9.855458000000008,10.708,1.55,11.17,2.2,2.605,71.768,14.364,2.58,S1K1,2.0,2.0,2.0
TZ122,4200.57,10.12,11.784792100169833,11.946222666666664,10.668,1.6869999999999998,11.527999999999999,2.207,2.596,71.415,15.048,2.574,S1K1,2.0,2.0,2.0
TZ122,4200.86,8.18,11.66669084457411,9.698310666666666,10.588,1.609,10.402000000000001,2.085,2.5869999999999997,70.845,13.159,3.236,S1K1,5.0,2.0,2.0
TZ122,4201.1,5.24,11.518955912569925,6.4476713333333695,10.548,1.61,9.898,1.835,2.637,70.27600000000001,11.793,2.075,S1K1,5.0,2.0,2.0
TZ122,4201.31,4.02,10.901285422927234,6.250395333333367,10.519,1.4569999999999999,9.112,1.835,2.6489999999999996,68.874,13.337,1.817,S1K1,5.0,2.0,2.0
TZ122,4201.55,6.98,9.307270353981087,7.49048733333335,10.517000000000001,1.67,8.941,1.6569999999999998,2.6210000000000004,65.608,13.275,2.324,S1K1,,2.0,2.0
TZ122,4201.91,8.2,11.774135861063424,12.347059999999999,10.536,1.9969999999999999,10.425999999999998,1.609,2.5839999999999996,72.758,19.3,2.2119999999999997,S1K1,,2.0,2.0
TZ122,4203.34,4.24,7.902662718773956,8.24625466666666,10.103,1.158,6.1579999999999995,1.7409999999999999,2.65,60.775,14.867,2.7569999999999997,S1K1,,5.0,2.0
TZ122,4325.544,6.2989999999999995,7.544476095837339,7.828501666666674,8.883,2.358,12.640999999999998,2.226,2.7,64.972,11.196,0.757,S1K3,5.0,5.0,3.0
TZ122,4325.804,6.29,7.0170717953393495,6.370063333333407,8.865,1.883,11.62,2.355,2.7310000000000003,63.178999999999995,11.599,0.502,S1K3,5.0,5.0,3.0
TZ122,4326.104,8.835,7.407102749999138,7.9780293333333,8.863999999999999,1.8030000000000002,10.759,2.381,2.738,63.996,12.073,0.409,S1K3,5.0,5.0,3.0
TZ122,4326.234,6.74,7.689266983271316,6.7560759999999505,8.861,1.882,11.001,2.252,2.7289999999999996,64.27600000000001,11.647,0.45799999999999996,S1K3,5.0,5.0,3.0
TZ122,4326.3640000000005,7.465,7.755815501907562,8.068890333333302,8.86,1.9169999999999998,11.136,2.146,2.716,64.13600000000001,11.388,0.627,S1K3,5.0,5.0,3.0
TZ122,4326.414000000001,9.808,7.780496049302062,8.442131999999969,8.861,1.892,11.218,2.194,2.7119999999999997,64.09899999999999,11.311,0.708,S1K3,5.0,5.0,3.0
TZ122,4326.484,10.227,7.872090557574466,7.591330666666639,8.866,1.827,10.96,2.1109999999999998,2.7089999999999996,64.205,11.405999999999999,0.818,S1K3,5.0,5.0,3.0
TZ122,4326.764,8.968,8.231432480854327,8.821699999999984,8.904,1.625,10.51,1.796,2.702,64.883,11.802,0.998,S1K3,3.0,5.0,3.0
TZ122,4326.804,8.517999999999999,8.245577556446982,8.647298222222188,8.902000000000001,1.65,10.612,1.8230000000000002,2.699,64.95100000000001,11.874,1.024,S1K3,3.0,5.0,3.0
TZ122,4327.044,11.970999999999998,9.122145929936828,10.988750666666666,8.842,1.875,11.34,1.84,2.694,67.24,12.308,3.548,S1K3,5.0,5.0,3.0
TZ122,4327.124,11.014000000000001,9.725948490261215,10.826721333333344,8.807,1.86,11.386,1.849,2.693,68.714,12.345999999999998,3.46,S1K3,5.0,5.0,3.0
TZ122,4327.194,11.299000000000001,10.266567155041422,10.915905333333335,8.779,1.848,11.687000000000001,1.949,2.688,69.992,12.552,3.56,S1K3,5.0,5.0,3.0
TZ122,4327.344,13.929,11.448966515616725,10.029648000000002,8.734,1.845,11.165999999999999,1.669,2.656,72.52199999999999,13.752,4.931,S1K3,5.0,5.0,3.0
TZ122,4327.374,13.341,11.711891725094404,10.518357333333334,8.727,1.824,10.955,1.6369999999999998,2.648,73.063,14.055,5.252000000000001,S1K3,5.0,5.0,3.0
TZ122,4327.454000000001,15.595999999999998,12.296542076558664,13.003179333333302,8.712,1.768,10.389000000000001,1.55,2.6210000000000004,74.074,14.856,7.581,S1K3,5.0,5.0,3.0
TZ122,4327.524,15.249,12.6683646660928,14.62113830000006,8.7,1.7169999999999999,9.75,1.462,2.6069999999999998,74.594,15.626,7.015,S1K3,5.0,5.0,3.0
TZ122,4327.714,16.718,12.831455147700346,14.895162139682446,8.684,1.6130000000000002,9.467,1.3459999999999999,2.603,74.35300000000001,17.363,10.448,S1K3,5.0,5.0,3.0
TZ122,4327.734,14.886,12.80948992113996,14.938309973015773,8.685,1.617,9.507,1.3219999999999998,2.6039999999999996,74.292,17.500999999999998,10.607000000000001,S1K3,5.0,5.0,3.0
TZ122,4327.774,16.292,12.767184095975876,15.628679433333222,8.686,1.626,9.585,1.276,2.6039999999999996,74.163,17.793,10.974,S1K3,5.0,5.0,3.0
TZ122,4327.964,15.648,12.51774747583724,14.922624711111137,8.751,1.744,10.066,1.216,2.5789999999999997,74.125,18.441,10.655999999999999,S1K3,5.0,5.0,3.0
TZ122,4328.104,15.484000000000002,12.451041314263476,15.125651380952323,8.836,1.801,10.017000000000001,1.24,2.568,74.715,18.532,8.812999999999999,S1K3,1.0,5.0,3.0
TZ122,4328.264,14.885,12.411990361557756,14.485047306349252,8.941,2.046,11.242,1.626,2.589,75.5,18.594,6.102,S1K3,5.0,5.0,3.0
TZ122,4328.314,12.671,12.377002280846819,13.405877233333396,8.969,2.086,11.195,1.6680000000000001,2.595,75.64399999999999,18.595,5.547000000000001,S1K3,5.0,5.0,3.0
TZ122,4328.3640000000005,14.770999999999999,12.33447096409274,14.18176773333344,8.994,2.125,11.148,1.71,2.596,75.736,18.523,5.301,S1K3,5.0,5.0,3.0
TZ122,4328.484,12.853,12.03802449166695,13.442527933333366,9.011000000000001,2.221,11.089,1.82,2.575,75.197,18.874000000000002,5.957999999999999,S1K3,5.0,5.0,3.0
TZ122,4328.834,12.731,10.61829450146031,11.952837333333305,8.908,2.342,11.942,2.205,2.613,72.123,17.614,5.348,S1K3,5.0,5.0,3.0
TZ122,4328.974,12.953,10.197548826146432,12.531714000000008,8.884,2.381,12.222000000000001,2.169,2.642,71.234,16.355,4.072,S1K3,1.0,5.0,3.0
TZ122,4329.094,11.587,10.239901963717983,12.561800666666668,8.888,2.326,12.073,2.1519999999999997,2.63,71.145,16.102,3.886,S1K3,1.0,5.0,3.0
TZ122,4329.354,11.885,9.996711186975922,10.759719999999996,8.898,2.342,12.402000000000001,2.147,2.62,70.517,15.932,5.678,S1K3,5.0,5.0,3.0
TZ122,4329.694,4.531000000000001,8.456693421835782,5.9261593333332705,8.88,2.7539999999999996,14.955,2.58,2.72,69.075,15.083,0.308,S1K3,5.0,5.0,3.0
TZ122,4329.944,5.672000000000001,8.656895240658923,7.9634866666666575,8.939,2.852,16.868,2.7089999999999996,2.675,69.421,15.119000000000002,0.624,S1K3,5.0,5.0,3.0
TZ122,4330.124,8.77,9.291936178995586,10.549704666666669,8.971,2.6189999999999998,16.718,2.815,2.668,69.66199999999999,15.474,0.742,S1K3,5.0,5.0,3.0
TZ122,4330.594,13.788,9.381143354601395,12.682003999999996,8.918,1.6980000000000002,10.889000000000001,1.6440000000000001,2.6660000000000004,67.48100000000001,13.524000000000001,1.5619999999999998,S1K3,5.0,5.0,3.0
TZ122,4330.724,7.307,10.63216955400507,7.913515999999952,8.857999999999999,1.729,11.195,1.5619999999999998,2.6289999999999996,70.461,14.257,1.9769999999999999,S1K3,5.0,5.0,3.0
TZ122,4331.054,6.501,11.567779577618087,8.692042000000017,8.722999999999999,1.77,11.354000000000001,1.597,2.544,72.348,19.204,2.8360000000000003,S1K3,5.0,5.0,3.0
TZ122,4331.284000000001,15.09,11.57509428477761,14.137058222222175,8.767000000000001,1.6840000000000002,10.629000000000001,1.696,2.525,71.005,16.765,4.165,S1K3,5.0,5.0,3.0
TZ122,4331.404,16.012999999999998,10.719494301777724,14.008077999999974,8.789,1.5919999999999999,10.06,1.631,2.56,68.482,17.844,4.364,S1K3,5.0,5.0,3.0
TZ122,4332.034000000001,11.33,12.982646017202839,10.36540781111111,8.747,2.006,11.66,1.659,2.323,76.561,18.215,2.1180000000000003,S1K3,5.0,5.0,3.0
TZ122,4332.144,11.117,12.317529218687566,11.079141914285719,8.709,2.069,11.937999999999999,1.692,2.365,74.889,16.484,1.891,S1K3,5.0,5.0,3.0
TZ122,4332.194,10.383,11.796931912804672,10.695505877777778,8.692,2.082,11.695,1.787,2.4019999999999997,73.57300000000001,15.66,1.771,S1K3,5.0,5.0,3.0
TZ122,4332.344,10.009,9.783852532393185,10.142227333333333,8.662,2.005,10.924000000000001,1.926,2.557,68.593,14.52,1.567,S1K3,5.0,5.0,3.0
TZ122,4332.394,9.604,9.352558465807011,10.653932666666662,8.658999999999999,1.9069999999999998,10.514000000000001,1.9040000000000001,2.603,67.54899999999999,14.634,1.5519999999999998,S1K3,5.0,5.0,3.0
TZ122,4332.454000000001,10.597000000000001,9.495990722599892,10.746267999999997,8.662,1.871,10.436,1.9069999999999998,2.623,67.986,14.774000000000001,1.5759999999999998,S1K3,5.0,5.0,3.0
TZ122,4332.564,9.629,9.907029003034802,9.926618000000005,8.668,1.8,10.331,1.899,2.645,69.178,15.037,1.619,S1K3,5.0,5.0,3.0
TZ122,4332.624,10.626,10.12531941632886,10.671122000000008,8.673,1.787,10.12,1.952,2.6430000000000002,69.859,15.241,1.607,S1K3,5.0,5.0,3.0
TZ122,4333.224,6.2,8.46449541550597,7.072533999999964,8.777999999999999,2.011,12.067,2.353,2.688,66.568,13.715,0.893,S1K3,5.0,5.0,3.0
TZ122,4333.304,9.656,8.579461019564377,9.571180666666656,8.767999999999999,2.117,13.095,2.459,2.688,66.25399999999999,13.675999999999998,0.763,S1K3,5.0,5.0,3.0
TZ122,4333.384,9.375,8.970377738210214,9.369707269841253,8.757,2.125,12.815999999999999,2.44,2.679,66.461,13.797,1.4509999999999998,S1K3,5.0,5.0,3.0
TZ122,4333.394,9.956,9.011637074374995,9.407984666666652,8.756,2.126,12.78,2.438,2.678,66.48100000000001,13.842,1.507,S1K3,5.0,5.0,3.0
TZ122,4333.524,10.195,9.518052485040823,9.961508000000006,8.746,2.088,12.208,2.384,2.667,66.751,14.411,2.214,S1K3,5.0,5.0,3.0
TZ122,4333.634,7.954,9.902101294613209,8.31379266666663,8.738999999999999,1.909,11.435,2.271,2.6689999999999996,67.122,14.954,7.256,S1K3,5.0,5.0,3.0
TZ122,4333.674,11.145999999999999,10.072241804717295,9.851083999999998,8.732999999999999,1.8319999999999999,11.005999999999998,2.24,2.673,67.39,15.169,7.319,S1K3,5.0,5.0,3.0
TZ122,4333.744000000001,10.435,10.374325195861426,10.460244000000001,8.72,1.663,9.859,2.339,2.678,67.867,15.537,7.501,S1K3,5.0,5.0,3.0
TZ122,4334.2,10.85,11.995751207987784,12.177357838888915,8.588,1.242,7.854,1.301,2.615,70.612,17.805999999999997,20.225,S1K3,5.0,4.0,3.0
TZ122,4334.31,12.74,12.102081885620395,13.392185583333346,8.588,1.2570000000000001,8.151,1.239,2.585,70.953,18.135,26.741999999999997,S1K3,5.0,4.0,3.0
TZ122,4334.41,12.84,12.225915364254421,14.356409583333395,8.591000000000001,1.271,8.423,1.185,2.5789999999999997,71.345,17.846,26.107,S1K3,5.0,4.0,3.0
TZ122,4334.52,15.5,12.462663965923698,15.048028250000094,8.584,1.3,8.953,1.2670000000000001,2.577,71.932,17.769000000000002,23.805,S1K3,5.0,4.0,3.0
TZ122,4334.63,14.35,12.711634400455342,14.988482694444498,8.562000000000001,1.294,8.742,1.287,2.577,72.445,18.201,22.898000000000003,S1K3,4.0,4.0,3.0
TZ122,4334.72,14.99,12.837680112113798,14.647693277777833,8.539,1.288,8.562999999999999,1.2990000000000002,2.5810000000000004,72.598,18.553,25.148000000000003,S1K3,4.0,4.0,3.0
TZ122,4334.74,16.4,12.85098647477966,14.553359277777837,8.535,1.284,8.508,1.2919999999999998,2.583,72.592,18.631,25.531,S1K3,4.0,4.0,3.0
TZ122,4334.83,13.91,12.920561595030785,14.299342916666731,8.517999999999999,1.264,8.274,1.262,2.59,72.583,18.925,27.035,S1K3,4.0,4.0,3.0
TZ122,4334.98,14.73,12.58589074530122,14.868293333333416,8.543,1.216,7.721,1.156,2.588,71.51,19.021,35.705999999999996,S1K3,4.0,4.0,3.0
TZ122,4335.07,13.29,12.206272470818405,15.16954799999998,8.567,1.224,7.69,1.228,2.572,70.493,18.635,44.476000000000006,S1K3,4.0,2.0,3.0
TZ122,4335.36,18.26,11.47327601593623,16.791599333333387,8.605,1.262,7.9479999999999995,1.183,2.572,68.874,16.544,39.512,S1K3,2.0,2.0,3.0
TZ122,4335.48,15.47,11.699939077459536,15.34172624999993,8.606,1.3019999999999998,8.301,1.125,2.616,69.598,16.267,33.047,S1K3,2.0,2.0,3.0
TZ122,4335.6,12.49,11.98636588215416,13.007255583333322,8.589,1.291,7.9879999999999995,1.198,2.642,70.523,16.447,18.605999999999998,S1K3,2.0,2.0,3.0
TZ122,4335.81,15.71,12.354539608185089,12.344938266666665,8.494,1.381,7.933,1.251,2.591,72.112,17.064,15.107000000000001,S1K3,2.0,2.0,3.0
TZ122,4335.93,16.32,12.284099228536327,12.92523942222223,8.457,1.3630000000000002,8.076,1.275,2.569,72.241,17.112000000000002,16.507,S1K3,5.0,2.0,1.0
TZ122,4336.25,15.06,11.860917763123974,13.881914000000041,8.547,1.505,8.81,1.319,2.5980000000000003,71.598,16.723,12.5,S1K3,5.0,3.0,1.0
TZ122,4336.36,14.91,11.980476352899396,13.515363333333314,8.57,1.5919999999999999,8.871,1.4380000000000002,2.623,71.937,16.469,9.863999999999999,S1K3,2.0,3.0,1.0
TZ122,4336.76,15.58,12.961225369941221,15.374128999999954,8.547,1.47,7.417999999999999,1.262,2.592,72.312,17.988,38.869,S1K3,2.0,3.0,1.0
TZ122,4336.87,14.91,12.681479648986523,15.48699933333339,8.561,1.345,6.94,1.102,2.573,71.513,17.587,117.066,S1K3,2.0,3.0,1.0
TZ122,4336.99,13.95,12.170873185459222,13.139058000000043,8.576,1.167,6.0889999999999995,0.993,2.574,70.415,17.089000000000002,191.68900000000002,S1K3,3.0,3.0,1.0
TZ122,4337.08,11.1,11.82272734443178,11.274935333333318,8.576,1.078,5.4639999999999995,0.9229999999999999,2.583,69.85300000000001,16.698,89.34,S1K3,3.0,5.0,1.0
TZ122,4339.115,6.811,13.492056808075237,8.19981702222219,8.787,2.5,12.1,1.649,2.544,80.875,19.895,0.586,S1K3,5.0,5.0,1.0
TZ122,4339.475,5.457999999999999,8.43783996758986,6.917197333333396,8.825,2.975,14.897,1.7990000000000002,2.6260000000000003,69.149,16.692,0.335,S1K3,5.0,5.0,1.0
TZ122,4340.155,10.202,8.606019187894764,9.802640666666662,8.808,1.974,11.317,2.161,2.71,68.889,15.690999999999999,0.349,S1K3,5.0,5.0,1.0
TZ122,4340.385,9.469,8.598313160093122,8.252382666666662,8.817,2.391,14.859000000000002,2.197,2.6660000000000004,69.202,15.954,0.267,S1K3,5.0,5.0,1.0
TZ122,4340.505,9.594,8.811064173810992,10.028381999999997,8.805,2.5340000000000003,16.305,2.101,2.655,68.7,14.845999999999998,0.289,S1K3,5.0,5.0,1.0
TZ122,4340.955,7.867000000000001,10.588129579345381,11.225135222222228,8.789,1.7730000000000001,12.454,1.032,2.563,69.92399999999999,15.785,1.129,S1K3,5.0,5.0,3.0
TZ122,4341.075,9.914,10.613861124826304,10.099526666666666,8.794,1.754,12.459000000000001,0.9329999999999999,2.491,69.827,15.874,1.8780000000000001,S1K3,5.0,5.0,3.0
TZ122,4341.195,11.095999999999998,10.52309223374976,10.529029333333332,8.783999999999999,1.942,13.463,0.856,2.431,69.218,15.651,2.045,S1K3,5.0,5.0,3.0
TZ122,4341.315,11.62,10.49669265839243,10.960936000000004,8.752,1.876,13.088,0.855,2.403,68.37899999999999,14.734000000000002,2.516,S1K3,3.0,5.0,3.0
TZ122,4341.655,11.118,10.599000854902691,8.015790666666675,8.652000000000001,1.416,9.92,0.46799999999999997,2.416,66.446,15.185,10.717,S1K3,2.0,5.0,3.0
TZ122,4341.795,11.457,10.913159403424842,10.174917999999998,8.638,1.2429999999999999,8.709,0.49,2.418,66.972,17.98,12.347999999999999,S1K3,2.0,5.0,3.0
TZ122,4342.125,14.592,15.329672557804592,13.948053066666628,8.612,1.207,9.324,0.634,2.464,78.85600000000001,25.160999999999998,7.567,S1K3,5.0,5.0,3.0
TZ122,4342.435,14.056,14.730747371897284,10.645826422222225,8.627,1.6840000000000002,12.935,0.8759999999999999,2.542,79.053,17.605,2.537,S1K3,,5.0,3.0
TZ122,4342.595,8.112,12.981609651708798,10.026822266666663,8.628,1.385,11.038,1.0979999999999999,2.55,73.986,16.509,2.971,S1K3,,5.0,3.0
TZ122,4343.015,14.905,11.783953157807373,15.216137333333261,8.593,1.121,8.34,1.276,2.571,69.139,16.214000000000002,9.232000000000001,S1K3,,5.0,3.0
TZ122,4343.135,15.465,12.076454408641581,14.688083999999911,8.559,1.051,7.943,1.325,2.577,69.309,17.646,9.529,S1K3,,5.0,3.0
TZ122,4343.935,11.327,10.715240182675684,11.566388166666686,8.552999999999999,1.339,9.594,2.182,2.588,67.567,15.427999999999999,4.912,S1K3,5.0,5.0,3.0
TZ122,4344.045,4.873,10.160022379847785,6.41920933333328,8.552999999999999,1.331,9.248,1.989,2.613,66.734,14.504000000000001,3.804,S1K3,5.0,5.0,3.0
TZ122,4344.135,6.0520000000000005,9.756069660550994,6.318349999999956,8.562000000000001,1.3319999999999999,8.964,1.8,2.613,65.995,14.177,3.312,S1K3,5.0,5.0,3.0
TZ122,4344.235,4.706,9.759709654874715,5.993318666666652,8.605,1.295,8.652999999999999,1.7380000000000002,2.6210000000000004,66.467,14.208,2.57,S1K3,5.0,5.0,3.0
TZ122,4344.345,13.078,9.774078319197647,12.021613999999976,8.671,1.2830000000000001,8.626,1.722,2.625,67.514,14.475999999999999,1.886,S1K3,5.0,5.0,3.0
TZ122,4344.655,7.542000000000001,9.530443624552353,8.648099333333347,8.802999999999999,1.8019999999999998,13.244000000000002,2.169,2.678,70.669,16.923,0.67,S1K3,4.0,5.0,3.0
TZ122,4345.305,10.094,8.830972267582249,9.550887333333327,8.941,1.841,13.380999999999998,1.672,2.68,66.535,13.49,1.036,S1K3,5.0,5.0,3.0
TZ122,4345.575,9.791,8.718386080197051,9.592788666666669,8.933,1.7409999999999999,13.019,1.4169999999999998,2.69,65.456,13.498,1.121,S1K3,5.0,5.0,3.0
TZ122,4345.715,10.349,8.669427124129387,10.125468666666665,8.93,1.649,12.922,1.198,2.696,65.055,13.235,1.1179999999999999,S1K3,3.0,5.0,3.0
TZ122,4345.855,9.666,8.784669717390821,8.911084000000008,8.929,1.538,12.957,1.104,2.688,65.36,13.093,1.1,S1K3,5.0,5.0,3.0
TZ122,4345.905,10.333,8.873608809966498,8.674942000000012,8.927,1.5330000000000001,13.17,1.0659999999999998,2.678,65.672,12.998,1.15,S1K3,5.0,5.0,3.0
