DEPTH,GR,SP,CAL,DEN,AC,CN
4328.5,97.725,10.347999999999999,9.593378085090265,10.858802666666666,68.075,11.542
4328.625,96.76299999999999,10.749,8.746274992006713,7.551482555555552,65.913,11.565999999999999
4328.75,94.06200000000001,11.003,8.265395453520673,7.947833777777802,64.477,11.357000000000001
4328.875,90.89399999999999,11.297,8.507262165250273,8.892724888888901,64.721,11.802999999999999
4329.0,85.274,11.527999999999999,9.153913916307102,7.953080666666661,65.706,12.282
4329.125,81.21600000000001,11.655,9.415351091935918,8.09028133333332,65.93,12.581
4329.25,81.75,11.853,9.27889190342721,8.107469619047604,65.633,12.738
4329.375,84.152,12.145,9.086761983812277,8.660318952380951,65.37100000000001,12.87
4329.5,87.90299999999999,12.454,8.87540630960334,8.925486952380963,65.19,12.148
4329.625,89.6,12.84,8.817283152857154,8.834166952380967,65.171,12.147
4329.75,89.176,13.119000000000002,8.866560466617292,8.710230952380968,65.218,12.325999999999999
4329.875,86.3,13.175,9.048729608326022,8.756637619047623,65.373,12.277000000000001
4330.0,82.12200000000001,13.339,9.342977814246915,8.324988952380934,65.66,12.102
4330.125,80.48899999999999,13.64,9.47831283238935,7.9283262857142605,65.795,11.484000000000002
4330.25,81.702,13.8,9.339767702875642,8.34185428571427,65.562,11.334000000000001
4330.375,85.34,14.027000000000001,8.969505404884552,8.544204999999987,64.999,11.459000000000001
4330.5,87.325,14.187000000000001,8.59488803997564,7.872677333333327,64.275,11.562000000000001
4330.625,84.845,14.386,8.41536280942499,8.791495999999999,63.586999999999996,11.389000000000001
4330.75,82.586,14.912,8.434191956274974,8.658117333333331,63.358999999999995,10.929
4330.875,82.37200000000001,15.474,8.593310738874106,7.969650666666656,63.658,10.374
4331.0,81.396,16.042,8.780617835163383,7.721060666666649,63.951,10.491
4331.125,81.195,16.488,8.752096225903683,7.437946666666642,63.815,10.522
4331.25,81.306,16.908,8.679836444391324,7.905871333333331,63.607,10.433
4331.375,80.045,17.3,8.78063464985587,7.427452666666637,63.685,10.907
4331.5,77.90899999999999,17.46,9.011147717193127,7.216967333333291,64.015,11.345999999999998
4331.625,73.518,17.296,9.314016412828948,6.8527279999999635,64.33800000000001,11.716
4331.75,68.999,16.669,9.659022367173892,7.970095999999977,64.8,11.887
4331.875,70.631,16.715999999999998,10.067534353128758,8.780134666666656,65.928,12.879000000000001
4332.0,77.525,17.437,10.558325269953551,12.299171333333351,67.682,15.28
4332.125,85.905,17.334,10.971502454503682,12.124780000000024,69.482,17.882
4332.25,94.287,17.093,11.189788476827111,11.451291333333327,70.831,19.925
4332.375,94.23299999999999,17.504,11.449765237186671,12.589870666666659,71.403,19.198
4332.5,87.735,18.137999999999998,11.543684132996168,13.06856666666666,70.938,17.352
4332.625,75.58,18.392,11.489587941727494,12.725608666666684,69.62,15.302
4332.75,62.068000000000005,18.375999999999998,11.50037007474218,13.74073466666669,68.357,13.279000000000002
4332.875,56.075,18.352,11.465581988174485,12.557838222222234,67.704,12.129000000000001
4333.0,55.288999999999994,18.15,11.279173388238108,11.217844,67.205,10.26
4333.125,56.78,17.64,10.646306785568386,9.512270000000001,65.889,9.156
4333.25,59.208,17.137,9.751869812557686,6.901457333333292,64.036,8.997
4333.375,62.675,16.898,9.351334785691737,7.601245999999984,63.435,10.514000000000001
4333.5,68.322,16.564,9.68294386100214,8.276785999999976,64.804,15.844000000000001
4333.625,74.28699999999999,16.021,10.297499034656656,9.482826666666673,66.903,18.238
4333.75,76.638,15.595,10.798734872320146,12.21547133333335,68.373,17.385
4333.875,76.818,15.355,10.941979214902684,12.261229333333361,68.759,14.095999999999998
4334.0,76.937,15.134,10.476119165583404,11.847177333333347,67.68,10.86
4334.125,81.673,14.931,9.289581563594846,8.111802952380932,65.316,10.3
4334.25,89.664,14.987,8.06262981172626,7.951047111111099,63.138000000000005,11.447000000000001
4334.375,91.396,15.277999999999999,7.74044559261907,8.03938244444444,62.501000000000005,11.578
4334.5,86.774,15.642000000000001,8.191113328343867,7.939743333333317,63.098,10.950999999999999
4334.625,79.546,15.865,9.116465448483183,7.845687333333324,64.597,10.745
4334.75,73.976,15.905999999999999,10.474398064313714,10.01993866666667,67.309,11.997
4334.875,72.941,15.962,11.924084497593478,13.283237999999997,70.672,15.132
4335.0,75.249,16.149,12.946122502572642,14.028881999999967,73.317,17.051
4335.125,76.482,16.657,13.398240651332626,13.155844333333317,74.461,16.839000000000002
4335.25,75.66199999999999,17.684,13.116980278206515,13.963034666666632,73.598,14.712
4335.375,72.196,18.329,12.018532579649289,13.360589999999998,70.569,12.099
4335.5,68.41,18.256,10.562828229998917,11.45080866666667,66.733,10.540999999999999
4335.625,68.377,18.465,9.441652289582608,6.674851333333269,64.025,10.009
4335.75,72.111,18.612000000000002,9.145847719415984,7.04255666666662,63.658,9.123
4335.875,78.24600000000001,18.243,9.36566853572821,8.08133866666666,64.81,10.373
4336.0,84.37899999999999,17.85,9.758792498715984,10.27297261904762,66.37899999999999,12.725
4336.125,90.973,18.078,10.217379553806953,11.41758533333333,68.081,15.219000000000001
4336.25,94.988,18.507,10.643031174822935,11.686924666666654,69.436,17.349
