Well,Depth,Pore,GR,SP,CAL,K,TH,U,DEN,AC,CN,PERM,STA,Lithcore,Lithdebris,Faces
TZ12-2,4343.0470000000005,11.147,10.480241081647277,10.209680041269841,8.685,,,,2.576,65.998,13.609000000000002,1.2209999999999999,S1K3,5.0,5.0,
TZ12-2,4343.2970000000005,9.276,9.783760917739544,9.177098107936507,8.681000000000001,,,,2.594,65.301,13.025,0.7709999999999999,S1K3,5.0,5.0,
TZ12-2,4343.447,10.075,9.580353982056671,9.530613441269834,8.672,,,,2.593,65.682,12.955,0.684,S1K3,5.0,5.0,
TZ12-2,4343.5470000000005,9.894,9.545405594436268,9.610574577777781,8.658999999999999,,,,2.589,66.16199999999999,13.37,0.5870000000000001,S1K3,5.0,5.0,
TZ12-2,4343.697,9.085,9.623665088357143,9.176918222222204,8.626,,,,2.583,66.783,14.41,0.489,S1K3,5.0,5.0,
TZ12-2,4343.7970000000005,8.931000000000001,9.894791151329748,9.536725333333333,8.599,,,,2.568,66.975,15.055,0.503,S1K3,5.0,5.0,
TZ12-2,4343.897,9.612,10.320343058607605,9.594231,8.572000000000001,,,,2.542,67.054,15.437000000000001,0.43200000000000005,S1K3,5.0,5.0,
TZ12-2,4344.2970000000005,11.231,10.903145318306084,11.659617333333323,8.556000000000001,,,,2.523,68.268,14.232999999999999,1.395,S1K3,4.0,5.0,
TZ12-2,4344.478,10.718,10.500753806654298,10.92399944444444,8.574,,,,2.537,68.532,14.658,0.924,S1K3,4.0,5.0,
TZ12-2,4344.598,10.592,10.242302284217152,10.663403666666673,8.593,,,,2.54,68.351,14.800999999999998,0.8029999999999999,S1K3,4.0,5.0,
TZ12-2,4345.098,10.886,9.560979995655675,10.908304666666664,8.644,,,,2.556,67.955,12.591,0.8240000000000001,S1K3,5.0,5.0,
TZ12-2,4345.647,4.615,7.113037654187415,5.080690384127011,8.665,,,,2.6260000000000003,63.50899999999999,11.062999999999999,0.217,S1K3,5.0,5.0,
TZ12-2,4345.848,5.606,7.221542692960873,5.53343058412699,8.695,,,,2.635,64.131,11.373,0.172,S1K3,3.0,5.0,
TZ12-2,4345.998,5.295,7.758488887383244,5.888662161904761,8.703,,,,2.645,65.081,12.190999999999999,0.155,S1K3,3.0,5.0,
TZ12-2,4346.248,5.942,8.995446424392966,6.635494666666623,8.677,,,,2.633,65.881,12.69,0.247,S1K3,5.0,4.0,
TZ12-2,4346.498,9.975,10.178429278163453,10.104906000000003,8.623,,,,2.582,67.05,11.703,1.1440000000000001,S1K3,3.0,4.0,
TZ12-2,4346.947,11.11,12.769102406737053,12.444562333333305,8.644,,,,2.475,75.248,10.897,3.145,S1K3,5.0,4.0,
TZ12-2,4349.923,10.89,10.5141352190101,10.439992000000002,8.58,,,,2.5639999999999996,67.009,11.407,1.526,S1K3,5.0,4.0,
TZ12-2,4350.222,9.579,10.788977329880325,9.220246000000007,8.626,,,,2.557,65.679,10.795,3.02,S1K3,5.0,5.0,
TZ12-2,4350.323,8.802999999999999,10.954849349528983,9.054184000000008,8.619,,,,2.556,65.7,10.969000000000001,4.018,S1K3,5.0,5.0,
TZ12-2,4350.403,8.28,11.178228047828318,8.931656000000016,8.596,,,,2.55,65.92,11.182,4.962,S1K3,5.0,5.0,
TZ12-2,4350.722,7.525,12.386100855107651,9.172240555555549,8.418,,,,2.497,67.83,11.626,12.57,S1K3,5.0,5.0,
TZ12-2,4351.093,13.174000000000001,13.511103226545888,12.96934575555554,8.465,,,,2.461,70.436,11.995999999999999,17.747,S1K3,5.0,1.0,
TZ12-2,4351.323,12.607999999999999,13.770023298724858,13.67241977777774,8.408999999999999,,,,2.444,70.961,12.275,19.195,S1K3,5.0,1.0,
TZ12-2,4351.423,13.454,13.44664350903908,13.197307022222203,8.407,,,,2.44,70.408,11.630999999999998,18.442,S1K3,5.0,1.0,
TZ12-2,4351.722,10.212,11.0415080646139,10.486922666666668,8.452,,,,2.499,66.29899999999999,9.318999999999999,7.949,S1K3,1.0,1.0,
TZ127,4345.608,4.317,6.760844537926993,6.896429333333344,8.565,2.944,17.367,1.475,2.678,63.86,14.467,0.076,S1K3,6.0,6.0,
TZ127,4346.208,5.175,7.71534430521123,5.479170888888919,8.559,2.206,12.937999999999999,2.853,2.633,64.426,11.589,0.3,S1K3,6.0,5.0,
TZ127,4346.338,4.2219999999999995,7.652395658456927,5.233368888888898,8.558,2.136,12.485,3.025,2.6189999999999998,63.706,11.524000000000001,0.446,S1K3,1.0,5.0,
TZ127,4346.458,4.369,7.756308106105109,5.034837666666674,8.554,2.117,12.273,2.967,2.6010000000000004,63.303000000000004,11.665999999999999,0.657,S1K3,5.0,5.0,
TZ127,4346.598,4.315,8.26495957549199,5.011908222222232,8.552,2.137,12.18,2.758,2.585,64.24600000000001,11.92,0.912,S1K3,5.0,5.0,
TZ127,4346.758,4.748,8.714546974341472,5.544022666666569,8.548,2.191,12.187999999999999,2.557,2.585,65.717,12.31,0.9209999999999999,S1K3,5.0,5.0,
TZ127,4346.858,6.146,8.672946573810837,6.1353939999999705,8.543,2.28,12.248,2.418,2.592,65.96300000000001,12.612,0.774,S1K3,5.0,5.0,
TZ127,4347.108,6.818,8.386846256406836,6.476534828571451,8.54,2.487,12.312999999999999,2.1319999999999997,2.6039999999999996,65.686,13.239,0.56,S1K3,2.0,6.0,
TZ127,4347.5779999999995,7.26,8.688404932807474,7.400352673015908,8.547,1.916,11.773,2.516,2.5789999999999997,64.23100000000001,13.63,1.117,S1K3,5.0,6.0,
TZ127,4347.838,9.832,10.51738004705928,11.008479333333332,8.542,1.69,11.039000000000001,2.262,2.525,67.298,14.747,2.7760000000000002,S1K3,6.0,6.0,
TZ127,4347.907999999999,10.627,11.015183344958558,11.354987111111118,8.542,1.683,10.877,2.211,2.512,68.2,15.114,3.332,S1K3,6.0,6.0,
TZ127,4348.048,13.859000000000002,11.9718845392415,13.789214666666686,8.545,1.7269999999999999,10.665,2.1959999999999997,2.49,70.031,15.979000000000001,4.005,S1K3,6.0,5.0,
TZ127,4348.218,15.475,12.54334751715436,15.102723333333316,8.547,1.9169999999999998,10.171,2.267,2.477,71.15100000000001,16.982,3.842,S1K3,6.0,5.0,
TZ127,4348.468,16.113,13.039103197649071,15.809306666666593,8.545,2.168,9.89,2.533,2.483,73.193,18.389,3.15,S1K3,6.0,5.0,
TZ127,4348.548,16.2,13.450733806208298,15.593752666666614,8.546,2.251,9.926,2.7560000000000002,2.488,75.025,18.72,2.775,S1K3,6.0,5.0,
TZ127,4348.608,15.165,13.406192513914728,14.685723333333382,8.548,2.296,9.955,2.891,2.49,75.289,18.844,2.5660000000000003,S1K3,6.0,5.0,
TZ127,4348.678,9.54,13.277946538386356,11.134960044444432,8.551,2.343,9.988,3.032,2.4930000000000003,75.374,18.967,2.3409999999999997,S1K3,5.0,5.0,
TZ127,4348.958,6.735,11.529515081912038,8.168760920634952,8.564,2.411,10.244000000000002,3.1010000000000004,2.528,72.193,18.811,1.395,S1K3,5.0,5.0,
TZ127,4349.048,5.308,10.326992301015594,6.760712933333311,8.564,2.428,10.318,3.093,2.553,69.42699999999999,18.497,1.04,S1K3,5.0,5.0,
TZ127,4349.148,11.520999999999999,8.88909748324109,10.119077333333333,8.561,2.444,10.377,3.085,2.5810000000000004,66.062,18.09,0.732,S1K3,5.0,5.0,
TZ127,4349.268,8.033999999999999,7.741285206433588,7.632108333333305,8.557,2.377,10.603,2.951,2.605,63.513000000000005,17.759,0.5489999999999999,S1K3,5.0,5.0,
TZ127,4349.468,8.452,7.685733167714439,8.08417466666668,8.55,1.902,11.515,2.333,2.6039999999999996,62.951,17.797,0.755,S1K3,5.0,5.0,
TZ127,4350.458,9.399,12.856435219403135,10.259092444444445,8.615,2.046,14.747,2.7910000000000004,2.524,74.57600000000001,20.037,1.435,S1K3,5.0,5.0,
